BFS_NR,GEBIET_NAME,THEMA_NAME,SET_NAME,SUBSET_NAME,INDIKATOR_ID,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE,EINHEIT_KURZ,EINHEIT_LANG
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2011,262,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2012,228,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2013,239,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2014,277,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1990,20,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1991,31,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1992,20,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1993,22,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1994,24,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1995,18,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1996,30,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1997,27,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1998,25,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1999,34,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2000,31,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2001,46,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2002,49,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2003,51,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2004,29,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2005,68,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2006,42,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2007,54,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2008,59,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2009,68,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2010,55,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2011,68,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2012,51,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2013,49,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2014,56,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1990,80,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1991,87,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1992,133,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1993,258,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1994,245,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1995,318,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1996,447,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1997,375,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1998,267,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1999,332,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2000,303,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2001,312,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2002,350,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2003,353,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2004,309,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2005,654,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2006,388,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2007,442,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2008,476,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2009,383,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2010,360,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2011,495,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2012,602,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2013,779,Anz.,Anzahl
0,Bezirk Bülach,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2014,620,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1990,110,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1991,89,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1992,88,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1993,99,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1994,121,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1995,113,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1996,146,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1997,171,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1998,187,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1999,192,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2000,180,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2001,148,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2002,142,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2003,175,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2004,165,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2005,165,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2006,172,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2007,135,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2008,178,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2009,173,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2010,182,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2011,182,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2012,182,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2013,137,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2014,169,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1990,9,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1991,9,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1992,9,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1993,13,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1994,9,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1995,14,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1996,14,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1997,6,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1998,10,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1999,12,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2000,19,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2001,17,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2002,26,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2003,21,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2004,16,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2005,28,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2006,20,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2007,34,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2008,24,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2009,39,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2010,32,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2011,34,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2012,23,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2013,20,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2014,26,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1990,35,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1991,59,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1992,128,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1993,135,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1994,235,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1995,153,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1996,162,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1997,199,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1998,195,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],1999,183,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2000,164,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2001,133,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2002,207,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2003,292,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2004,332,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2005,308,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2006,197,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2007,262,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2008,213,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2009,220,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2010,225,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2011,330,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2012,256,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2013,328,Anz.,Anzahl
0,Bezirk Dielsdorf,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,193,Verkäufe Stockwerkeigentum [Anz.],2014,231,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1990,82,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1991,71,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1992,68,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1993,93,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1994,115,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1995,142,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1996,142,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1997,125,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1998,129,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],1999,117,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2000,115,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2001,137,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2002,132,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2003,118,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2004,88,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2005,131,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2006,115,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2007,115,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2008,114,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2009,126,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2010,121,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2011,114,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2012,102,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2013,133,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,188,Verkäufe EFH [Anz.],2014,130,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1990,10,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1991,15,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1992,8,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1993,11,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1994,15,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1995,19,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1996,18,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1997,18,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1998,17,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],1999,19,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2000,32,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2001,27,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2002,34,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2003,42,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2004,27,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2005,29,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2006,29,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2007,27,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2008,34,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2009,31,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2010,32,Anz.,Anzahl
0,Bezirk Dietikon,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,191,Verkäufe MFH [Anz.],2011,40,Anz.,Anzahl
