Swiss national bank,,,,,,,,,,,,,,,,,,
Interest rates and exchange rates July 2015,,,,,,,,,,,,,,,,,,
Interest rates and exchange rates,,,,,,,,,,,,,,,,,,
 Money and capital market rates (end of month),,,,,,,,,,,,,,,,,,
Selected money and capital market rates (end of month) (monthly),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Note: In order to fully understand the values in this file, it is",,,,,,,,,,,,,,,,,,
necessary to consult the corresponding publication document.,,,,,,,,,,,,,,,,,,
The available file does not contain any information about,,,,,,,,,,,,,,,,,,
"indices, footnotes etc..",,,,,,,,,,,,,,,,,,
A link to the appropriate PDF file can be found on the same web page,,,,,,,,,,,,,,,,,,
as the link to this file.,,,,,,,,,,,,,,,,,,
"For copyright reasons, the downloading of data series is restricted.",,,,,,,,,,,,,,,,,,
"In blocked time series, ""x"" is shown instead of the data.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Legend:,"M (missing) describes a ""."" in the publication;",,,,,,,,,,,,,,,,,
,"Z (zero) describes a ""-"" in the publication.",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,CHF,,,,,,,,,,,,,,,,,
,Money market rates,,,,,Yields  of the Confederation bonds – Yields on pure discount papers,,,,,,,,,,,,
,Zurich T/N,"London, Libor",,,,1 year,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,20 years,30 years,
,Call money,1 month,3 months,6 months,12 months,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
2006 12,1.94,2.04583,2.1025,2.2,2.39,2.278,2.405,2.449,2.463,2.469,2.472,2.475,2.479,2.484,2.489,2.525,2.541,
2007 01,2.02,2.08083,2.19,2.30667,2.51,2.379,2.467,2.502,2.528,2.551,2.57,2.586,2.599,2.61,2.619,2.659,2.673,
2007 02,1.94,2.12,2.22,2.32,2.46,2.338,2.373,2.38,2.402,2.434,2.466,2.495,2.519,2.539,2.556,2.633,2.659,
2007 03,1.98,2.21833,2.295,2.39583,2.54,2.412,2.411,2.419,2.461,2.515,2.567,2.611,2.648,2.678,2.702,2.815,2.853,
2007 04,2.1,2.20667,2.35,2.47,2.64,2.475,2.498,2.539,2.597,2.652,2.697,2.733,2.761,2.783,2.801,2.882,2.909,
2007 05,2.18,2.35417,2.47,2.6275,2.87667,2.71,2.782,2.831,2.88,2.923,2.957,2.983,3.003,3.019,3.032,3.089,3.108,
2007 06,2.56,2.615,2.7,2.83,3.05,2.863,2.905,2.921,2.952,2.996,3.043,3.088,3.129,3.164,3.194,3.341,3.392,
2007 07,2.5,2.56167,2.7075,2.82167,3.0275,2.841,2.859,2.874,2.907,2.948,2.988,3.025,3.057,3.085,3.108,3.223,3.263,
2007 08,2.35,2.7375,2.89667,2.95,3.0025,2.753,2.495,2.503,2.615,2.733,2.831,2.907,2.966,3.012,3.049,3.218,3.274,
2007 09,2.2,2.53167,2.785,2.87333,2.99583,2.697,2.413,2.418,2.537,2.668,2.782,2.875,2.948,3.008,3.056,3.276,3.349,
2007 10,2.09,2.28333,2.75333,2.87833,2.97917,2.71,2.536,2.531,2.589,2.665,2.743,2.816,2.881,2.938,2.987,3.242,3.332,
2007 11,2.06,2.665,2.745,2.80333,2.9,2.594,2.249,2.269,2.401,2.537,2.649,2.737,2.807,2.862,2.906,3.107,3.174,
2007 12,2,2.42833,2.75667,2.865,2.97667,2.72,2.43,2.495,2.646,2.781,2.886,2.965,3.026,3.073,3.111,3.282,3.339,
2008 01,2.38,2.45833,2.65333,2.69333,2.72833,2.386,2.106,2.138,2.273,2.425,2.565,2.685,2.786,2.87,2.939,3.266,3.376,
2008 02,2.32,2.61,2.79667,2.81333,2.86667,2.484,2.13,2.2,2.396,2.583,2.732,2.846,2.934,3.003,3.059,3.31,3.394,
2008 03,2.62,2.71833,2.885,2.93833,3.05833,2.455,2,2.1,2.321,2.523,2.683,2.805,2.899,2.973,3.033,3.303,3.393,
2008 04,1.83,2.40583,2.80833,2.91667,3.105,2.5,2.107,2.32,2.588,2.793,2.94,3.047,3.128,3.192,3.242,3.47,3.546,
2008 05,1.95,2.36,2.7775,2.88917,3.1225,2.462,2.298,2.55,2.783,2.945,3.057,3.138,3.198,3.246,3.284,3.454,3.511,
2008 06,1.82,2.35667,2.79,2.96667,3.26,2.538,2.502,2.752,2.935,3.052,3.131,3.188,3.231,3.264,3.29,3.41,3.45,
2008 07,1.97,2.2725,2.75583,2.90583,3.2,2.45,2.312,2.513,2.714,2.858,2.96,3.033,3.089,3.132,3.166,3.321,3.373,
2008 08,1.98,2.255,2.745,2.885,3.17333,2.717,2.408,2.324,2.4,2.522,2.64,2.74,2.822,2.888,2.942,3.188,3.271,
2008 09,1.7,2.8,2.955,3.03833,3.275,2.472,1.607,1.463,1.659,1.916,2.142,2.323,2.466,2.578,2.669,3.08,3.217,
2008 10,0.3,1.855,2.71833,2.85833,3.08667,2.002,1.522,1.565,1.778,2.013,2.223,2.4,2.546,2.665,2.764,3.222,3.376,
2008 11,0.05,0.88,1.255,1.44,1.67,0.899,1.285,1.499,1.65,1.776,1.889,1.989,2.079,2.157,2.226,2.578,2.701,
2008 12,0.01,0.34,0.66167,0.81,1.095,0.407,0.691,1.012,1.303,1.541,1.727,1.872,1.985,2.075,2.148,2.479,2.589,
2009 01,0,0.31833,0.52667,0.66,0.96333,0.293,0.449,0.756,1.096,1.398,1.645,1.841,1.997,2.121,2.221,2.679,2.832,
2009 02,0,0.30167,0.495,0.64333,0.94667,0.407,0.52,0.795,1.116,1.404,1.637,1.821,1.966,2.081,2.174,2.595,2.736,
2009 03,0.05,0.23167,0.40333,0.53667,0.84833,0.325,0.523,0.818,1.129,1.406,1.635,1.817,1.963,2.08,2.175,2.61,2.756,
2009 04,0.05,0.21,0.40333,0.53833,0.845,0.294,0.45,0.76,1.101,1.4,1.641,1.832,1.981,2.1,2.196,2.633,2.779,
2009 05,0.05,0.20167,0.39833,0.535,0.84333,0.248,0.467,0.839,1.235,1.585,1.871,2.097,2.277,2.42,2.536,3.065,3.242,
2009 06,0.05,0.195,0.395,0.51,0.80833,0.255,0.509,0.858,1.221,1.547,1.819,2.039,2.217,2.36,2.478,3.016,3.196,
2009 07,0.05,0.16,0.36,0.4725,0.77083,0.248,0.453,0.726,1.023,1.304,1.55,1.758,1.931,2.073,2.192,2.745,2.932,
2009 08,0.05,0.12,0.31667,0.42667,0.72833,0.288,0.466,0.698,0.962,1.225,1.465,1.673,1.85,1.999,2.124,2.72,2.923,
2009 09,0.05,0.10083,0.28833,0.395,0.69833,0.313,0.567,0.828,1.084,1.325,1.541,1.731,1.895,2.035,2.155,2.749,2.954,
2009 10,0.05,0.09333,0.26183,0.38167,0.68833,0.332,0.616,0.89,1.146,1.38,1.591,1.777,1.941,2.084,2.207,2.766,2.855,
2009 11,0.05,0.11,0.25,0.345,0.64833,0.269,0.47,0.713,0.97,1.213,1.429,1.612,1.767,1.895,2.002,2.508,2.679,
2009 12,0.05,0.10667,0.25167,0.33833,0.63833,0.281,0.468,0.72,0.991,1.239,1.45,1.623,1.764,1.878,1.972,2.404,2.549,
2010 01,0.05,0.1,0.25,0.33,0.62833,0.253,0.492,0.742,0.986,1.214,1.421,1.603,1.762,1.897,2.01,2.401,2.333,
2010 02,0.05,0.09167,0.25,0.31667,0.61833,0.179,0.376,0.604,0.842,1.073,1.289,1.484,1.656,1.805,1.931,2.345,2.207,
2010 03,0.05,0.08583,0.24667,0.33417,0.63833,0.25,0.472,0.701,0.925,1.138,1.336,1.516,1.676,1.818,1.941,2.44,2.37,
2010 04,0.05,0.08417,0.24583,0.32917,0.63,0.259,0.478,0.697,0.908,1.108,1.292,1.46,1.612,1.746,1.865,2.392,2.381,
2010 05,0.02,0.03667,0.10833,0.205,0.51333,0.177,0.35,0.53,0.708,0.88,1.043,1.195,1.334,1.46,1.573,2.12,2.125,
2010 06,0.03,0.06417,0.11167,0.21,0.49167,0.177,0.347,0.525,0.702,0.87,1.027,1.169,1.297,1.41,1.509,1.951,1.983,
2010 07,0.05,0.13167,0.17167,0.23167,0.50167,0.337,0.407,0.522,0.685,0.863,1.031,1.18,1.306,1.411,1.5,1.917,2.057,
2010 08,0.08,0.12667,0.165,0.23167,0.50333,0.448,0.416,0.432,0.526,0.656,0.792,0.916,1.024,1.116,1.192,1.555,1.677,
2010 09,0.08,0.1425,0.17833,0.24167,0.515,0.507,0.462,0.51,0.646,0.809,0.964,1.097,1.207,1.298,1.372,1.716,1.832,
2010 10,0.05,0.13167,0.16833,0.24,0.51667,0.499,0.514,0.61,0.769,0.937,1.086,1.21,1.31,1.392,1.458,1.762,1.863,
2010 11,0.04,0.14333,0.17167,0.24333,0.52667,0.477,0.463,0.575,0.762,0.957,1.129,1.272,1.387,1.481,1.558,1.91,2.028,
2010 12,0.04,0.1425,0.17,0.23833,0.51667,0.44,0.448,0.632,0.872,1.09,1.267,1.407,1.516,1.603,1.674,1.993,2.099,
2011 01,0.04,0.13833,0.17,0.24,0.52,0.428,0.605,0.811,1.029,1.229,1.399,1.538,1.651,1.743,1.818,2.162,2.278,
2011 02,0.04,0.13667,0.17,0.24333,0.525,0.365,0.621,0.855,1.065,1.254,1.42,1.567,1.694,1.803,1.897,2.244,2.137,
2011 03,0.04,0.13833,0.18,0.25667,0.55667,0.415,0.702,0.95,1.163,1.346,1.502,1.636,1.751,1.848,1.931,2.262,2.214,
2011 04,0.04,0.14,0.185,0.26,0.55667,0.479,0.758,1.003,1.223,1.419,1.591,1.742,1.873,1.986,2.083,2.472,2.375,
2011 05,0.09,0.12667,0.17583,0.24667,0.54167,0.339,0.588,0.816,1.021,1.205,1.369,1.515,1.642,1.753,1.849,2.256,2.213,
2011 06,0.09,0.12833,0.175,0.23833,0.53667,0.352,0.347,0.505,0.749,0.995,1.21,1.387,1.529,1.645,1.739,2.169,2.314,
2011 07,0.05,0.12583,0.175,0.24167,0.52867,0.318,0.218,0.311,0.514,0.736,0.935,1.101,1.236,1.346,1.436,1.847,1.985,
2011 08,-0.29,0,0.005,0.04667,0.285,0.045,0.155,0.288,0.431,0.572,0.706,0.831,0.944,1.045,1.133,1.55,1.6,
2011 09,0.02,0.00667,0.02333,0.06833,0.2995,0.139,0.055,0.095,0.228,0.393,0.554,0.697,0.818,0.919,1.003,1.396,1.529,
2011 10,0.05,0.02333,0.04333,0.08917,0.30783,0.127,0.016,0.071,0.233,0.423,0.603,0.758,0.888,0.994,1.082,1.492,1.63,
2011 11,0.05,0.03167,0.05167,0.09917,0.325,0.149,0.003,0.02,0.154,0.326,0.493,0.638,0.76,0.861,0.945,1.331,1.46,
2011 12,0.07,0.03167,0.05167,0.09417,0.325,0.155,0.013,-0.011,0.071,0.199,0.335,0.461,0.57,0.662,0.74,1.109,1.234,
2012 01,0.01,0.04583,0.07,0.12083,0.34117,0.191,0.102,0.084,0.146,0.249,0.363,0.474,0.573,0.66,0.735,1.103,1.229,
2012 02,0.03,0.06083,0.08667,0.14333,0.36283,0.189,0.056,0.022,0.083,0.192,0.314,0.433,0.542,0.637,0.72,1.14,1.285,
2012 03,0.05,0.07667,0.11,0.18167,0.392,0.225,0.094,0.084,0.177,0.313,0.453,0.579,0.687,0.778,0.854,1.211,1.331,
2012 04,0.02,0.075,0.11167,0.185,0.39283,0.205,0.039,0.008,0.087,0.211,0.341,0.462,0.568,0.658,0.735,1.104,1.229,
2012 05,0,0.04417,0.0975,0.17833,0.38617,0.122,-0.164,-0.198,-0.087,0.067,0.215,0.344,0.45,0.538,0.61,0.945,1.057,
2012 06,0,0.038,0.087,0.178,0.382,0.012,-0.344,-0.312,-0.131,0.069,0.245,0.39,0.507,0.601,0.678,1.029,1.147,
2012 07,0,0.02,0.06,0.164,0.3714,0.038,-0.315,-0.348,-0.217,-0.043,0.123,0.266,0.384,0.481,0.561,0.932,1.056,
2012 08,-0.05,0.01,0.046,0.158,0.3594,0.025,-0.327,-0.361,-0.228,-0.05,0.119,0.266,0.387,0.487,0.569,0.952,1.08,
2012 09,0.01,0.009,0.044,0.157,0.3504,0.124,-0.095,-0.153,-0.082,0.043,0.18,0.308,0.421,0.518,0.599,0.995,1.129,
2012 10,0.01,0.006,0.032,0.127,0.326,0.146,-0.063,-0.136,-0.082,0.034,0.168,0.296,0.412,0.512,0.597,1.015,1.158,
2012 11,-0.05,0.005,0.03,0.112,0.3084,0.117,-0.1,-0.174,-0.125,-0.016,0.111,0.235,0.347,0.445,0.53,0.954,1.1,
2012 12,-0.2,-0.008,0.012,0.069,0.2564,0.059,-0.116,-0.155,-0.092,0.017,0.14,0.261,0.372,0.47,0.557,1.004,1.162,
2013 01,-0.15,0.003,0.022,0.0944,0.2744,0.14,0.093,0.104,0.176,0.282,0.397,0.51,0.614,0.707,0.789,1.221,1.374,
2013 02,-0.2,-0.001,0.022,0.0904,0.2684,0.137,0.029,-0.003,0.056,0.167,0.295,0.42,0.535,0.635,0.721,1.149,1.296,
2013 03,-0.1,-0.001,0.022,0.0844,0.256,0.119,-0.012,-0.048,0.021,0.145,0.286,0.423,0.547,0.655,0.747,1.203,1.359,
2013 04,0.06,-0.001,0.02,0.0814,0.2494,0.079,-0.079,-0.124,-0.065,0.048,0.178,0.305,0.421,0.523,0.612,1.06,1.215,
2013 05,-0.03,-0.001,0.016,0.0804,0.2455,0.078298175,-0.060080202,-0.06406628,0.034924939,0.175936417,0.322033817,0.456587979,0.574205208,0.674691124,0.759867482,1.171262266,1.311359505,
2013 06,-0.03,-0.003,0.019,0.0804,0.2464,0.072657341,-0.006228365,0.061823012,0.22164401,0.406609913,0.581862192,0.734795917,0.863665253,0.970950222,1.060240628,1.479682885,1.621187538,
2013 07,0.01,-0.003,0.018,0.078,0.2434,0.076493041,-0.01279698,0.046111358,0.207024624,0.400210819,0.586171768,0.749490725,0.88731675,1.001959433,1.097208836,1.542587575,1.692575083,
2013 08,-0.2,-0.003,0.018,0.0764,0.2404,0.096035385,-0.007927346,0.049902649,0.217960345,0.419974236,0.613730461,0.783240359,0.925842896,1.044188662,1.142363781,1.600570445,1.754816857,
2013 09,-0.05,-0.003,0.022,0.0794,0.2364,0.096197633,-0.023580146,0.012398034,0.165516283,0.361804534,0.556636428,0.731019379,0.880084061,1.005180677,1.109748656,1.602822536,1.769311366,
2013 10,-0.15,-0.005,0.019,0.076,0.221,0.100852801,-0.000333389,0.020635894,0.150005585,0.328111397,0.513098718,0.684168621,0.833921602,0.961749389,1.069866648,1.588071832,1.763899524,
2013 11,-0.08,-0.007,0.015,0.0694,0.2024,0.063789181,-0.075608881,-0.060744677,0.077122314,0.266127727,0.459977148,0.6372151,0.790999391,0.921426836,1.031254803,1.554574104,1.731858314,
2013 12,0.01,-0.005,0.023,0.0794,0.2114,0.045199427,-0.071279511,-0.00212906,0.189374906,0.419275454,0.640845745,0.835865184,1.000859668,1.138430966,1.252962935,1.790494514,1.971817586,
2014 01,-0.12,-0.006,0.018,0.0804,0.1904,0.043562793,-0.109124332,-0.109658618,0.014710289,0.195566731,0.387286147,0.567260853,0.726948144,0.864927184,0.982864957,1.560503172,1.75837361,
2014 02,-0.15,-0.007,0.022,0.077,0.2024,0.049470243,-0.074286984,-0.072943901,0.039509108,0.205726058,0.384485017,0.55411954,0.705802609,0.837571255,0.950609762,1.506991859,1.697847399,
2014 03,-0.15,-0.007,0.022,0.0744,0.1944,0.085116086,-0.030941389,-0.035247503,0.068624238,0.227481698,0.400736881,0.566285354,0.714787007,0.843933577,0.954718838,1.498640069,1.684873205,
2014 04,-0.15,-0.007,0.017,0.0764,0.2014,0.103889261,0.00468943,-0.021311038,0.047170919,0.174385161,0.325532069,0.478165021,0.620598729,0.74811053,0.859839246,1.428028367,1.625151099,
2014 05,-0.16,-0.008,0.012,0.0644,0.1804,0.069728023,-0.027199368,-0.055614752,0.001683492,0.114194074,0.251926648,0.39482124,0.531662387,0.657177004,0.769598651,1.373851852,1.59032792,
2014 06,-0.15,-0.002,0.008,0.0714,0.1894,0.091872957,0.031597746,0.00079944,0.033613264,0.117103854,0.230270304,0.355813882,0.482187221,0.602675426,0.713933987,1.35240184,1.589500164,
2014 07,-0.15,0.001,0.018,0.0764,0.2014,0.109106327,0.032851809,-0.012810529,0.008751593,0.082342844,0.185047774,0.298803966,0.412126549,0.518751337,0.615872012,1.150204761,1.342792288,
2014 08,-0.1,0.002,0.018,0.0684,0.1744,0.078106124,0.000643334,-0.02948922,0.00194905,0.073489549,0.164676725,0.261903944,0.357318385,0.446878785,0.528842167,0.997866944,1.17359336,
2014 09,-0.1,0,0.006,0.0594,0.1664,0.056463493,-0.009012328,-0.038704567,-0.007809932,0.068628143,0.170211316,0.281029081,0.390927214,0.494316225,0.58865734,1.112790199,1.303162462,
2014 10,-0.1,0.002,0.015,0.0614,0.1644,0.036141481,-0.041741172,-0.053049233,-0.002913008,0.081997695,0.181653672,0.284023797,0.38258864,0.474181939,0.557574548,1.033903736,1.213100088,
2014 11,-0.1,-0.003,0.001,0.0504,0.1504,-0.021857258,-0.133543725,-0.145053884,-0.095448713,-0.01640458,0.074165551,0.166442422,0.255201914,0.337874624,0.413426567,0.851981503,1.019427941,
2014 12,-2,-0.038,-0.063,-0.0256,0.0344,-0.094250401,-0.259155645,-0.280337599,-0.205179493,-0.092082872,0.025725757,0.133842259,0.227824387,0.307674881,0.375038196,0.697406418,0.806741152,
2015 01,-1.75,-0.904,-0.854,-0.7576,-0.6296,-0.693855101,-0.702336751,-0.68943341,-0.630585659,-0.541469898,-0.439400363,-0.336037849,-0.237856756,-0.1478608,-0.067009544,0.375978947,0.537333536,
2015 02,-1,-0.873,-0.85,-0.7316,-0.6216,-0.853107712,-0.799960053,-0.707883218,-0.597115203,-0.480416696,-0.365540809,-0.256924551,-0.156844546,-0.066202334,0.014946623,0.453786816,0.599516428,
2015 03,-1.5,-0.851,-0.814,-0.7246,-0.6076,-0.742702151,-0.795086291,-0.730780943,-0.608544137,-0.474612245,-0.349400992,-0.239645085,-0.146085982,-0.067172779,-0.000707542,0.318945568,0.427777138,
2015 04,-1,-0.815,-0.794,-0.7096,-0.5846,-0.829395529,-0.77380154,-0.666691135,-0.541913911,-0.417258372,-0.301315862,-0.197544588,-0.10665323,-0.027976511,0.039750189,0.376872407,0.491052408,
2015 05,-1.25,-0.821,-0.788,-0.7076,-0.5946,-0.838924208,-0.811357026,-0.736036885,-0.635740487,-0.525107318,-0.413269747,-0.305666865,-0.205294237,-0.113561475,-0.030876549,0.421655721,0.571304817,
2015 06,-1.15,-0.832,-0.789,-0.733,-0.647,-0.900651098,-0.878847273,-0.788783038,-0.663123816,-0.522708251,-0.38042726,-0.243877731,-0.117179125,-0.002212773,0.10053865,0.636724462,0.797053518,
